reporter;flow;month;ntlc;parttr;qty1;unit1;val
324;2;201502;87163100;Mali;45000;W00;1543329058
324;2;201502;87033311;Mali;62000;W00;8356405562
324;2;201502;87042111;Mali;165000;W00;10224749333
324;2;201502;87059000;Mali;248500;W00;15924684564
324;2;201502;87059000;Mali;2360;W00;160569574
324;2;201502;39232900;Libéria;40675;W00;366299341
324;2;201502;63062200;Mali;162438;W00;985313295
324;2;201502;39249010;Mali;14392;W00;138148223
324;2;201502;39249010;Mali;12450;W00;146100000
324;2;201502;10064000;Sierra Leone;260572;W00;430764375
324;2;201502;9011127;Pays-bas;237600;W00;1200000000
324;2;201502;39232900;Sierra Leone;44460;W00;387009166
324;2;201502;48173000;Mali;4592;W00;16033651
324;2;201502;85021210;Mali;35996;W00;7152644660
324;2;201502;94060000;Mali;65600;W00;2335557440
324;2;201502;94037090;Mali;496;W00;4100669
324;2;201502;3034900;Corée, Rép. Populaire Démocratique;24000;W00;300000000
324;2;201502;84775900;Sénégal;1286;W00;63631071
324;2;201502;84629900;Sénégal;1500;W00;28280476
324;2;201502;84779000;Sénégal;1200;W00;8484143
324;2;201502;87059000;Mali;76980;W00;5943147045
324;2;201502;18010012;Allemagne;125000;W00;125000000
324;2;201502;9011127;Pays-bas;39600;W00;200000000
324;2;201502;9011127;Pays-bas;39600;W00;200000000
324;2;201502;9011210;Maroc;192000;W00;1000000000
324;2;201502;44072800;Allemagne;133000;W00;400000000
324;2;201502;48196000;Espagne;33000;W00;106758797
324;2;201502;3025900;Corée, République de;24500;W00;300000000
324;2;201502;18010012;Allemagne;250000;W00;250000000
324;2;201502;3021900;Corée, République de;24500;W00;300000000
324;2;201502;72042100;Inde;40000;W00;180000000
324;2;201502;9011127;Sénégal;200000;W00;1000000000
324;2;201502;98010000;Soudan;3000;W00;2000000
324;2;201502;44072800;Belgique;14836;W00;57000000
324;2;201502;3034900;Corée, République de;24700;W00;37500000
324;2;201502;40012900;Brésil;68130;W00;794648146
324;2;201502;18010012;Allemagne;250000;W00;250000000
324;2;201502;9011127;Pays-bas;79200;W00;400000000
324;2;201502;18010019;Allemagne;147600;W00;1080000000
324;2;201502;18010012;Allemagne;325000;W00;325000000
324;2;201502;25309000;Royaume-Uni;1486;W00;3649309
324;2;201502;84072100;Bénin;233;W00;11877800
324;2;201502;72042900;Inde;200;W00;12500000
324;2;201502;39172390;Mali;35818;W00;277427935
324;2;201502;44072800;Espagne;18000;W00;25452428
324;2;201502;44092900;Chine;165294;W00;1200000000
324;2;201502;10064000;Sierra Leone;260572;W00;349263879
324;2;201502;44092900;Chine;165519;W00;1200000000
324;2;201502;44092900;Chine;170109;W00;1200000000
324;2;201502;10064000;Sierra Leone;260572;W00;349263879
324;2;201502;44092900;Chine;168714;W00;1200000000
324;2;201502;18010019;Allemagne;50400;W00;360000000
324;2;201502;9109900;Soudan;10000;W00;8000000
324;2;201502;18010019;Allemagne;50400;W00;360000000
324;2;201502;39174090;Mali;4814;W00;50163908
324;2;201502;39232900;Libéria;17124;W00;160236757
324;2;201502;39173990;Mali;900;W00;6151004
324;2;201502;39249010;Mali;18709;W00;158004787
324;2;201502;39241000;Mali;612;W00;6787314
324;2;201502;39232900;Sierra Leone;45218;W00;376236383
324;2;201502;3044900;Chine;25000;W00;1500000000
324;2;201502;27101939;Libéria;1881;W00;38885655
324;2;201502;44092900;Belgique;10192;W00;144117306
324;2;201502;9011128;Soudan;30000;W00;15000000
324;2;201502;9011127;Pays-bas;39600;W00;200000000
324;2;201502;39232900;Libéria;1350;W00;13786732
324;2;201502;27101939;Sierra Leone;5643;W00;112982591
324;2;201502;3062990;Etats-Unis;2052;W00;20000035
324;2;201502;98010000;Sénégal;292;W00;4999991
324;2;201502;3057900;Etats-Unis;1144;W00;20000094
324;2;201502;87041000;Sierra Leone;7200;W00;933255708
324;2;201502;26060000;Australie;500;W00;12
324;2;201502;88039000;Nouvelle-Zélande;2;W00;7298617
324;2;201502;92059000;Japon;416;W00;2499995
324;2;201502;36030000;France;9;W00;2977070
324;2;201502;40012900;Malaisie;22710;W00;224542682
324;2;201502;40012900;France;22710;W00;255552088
324;2;201502;87091900;Chine;3800;W00;150674700
324;2;201502;23023000;Sénégal;210000;W00;136500000
324;2;201502;18010019;Allemagne;123000;W00;900000000
324;2;201502;9011127;Pays-bas;192000;W00;1000000000
324;2;201502;72042100;Inde;184;W00;2919447
324;2;201502;3034900;Corée, République de;72450;W00;112500000
324;2;201502;41012000;Inde;2000;W00;1000000000
324;2;201502;15131100;Etats-Unis;1100;W00;300000000
324;2;201502;40012900;Pologne;113550;W00;1277760438
324;2;201502;23023000;Sénégal;210000;W00;136500000
324;2;201502;87091100;Chine;4200;W00;811325143
324;2;201502;3031900;Sénégal;60000;W00;200000021
324;2;201502;98010000;France;2042;W00;598778233
324;2;201502;19059000;Guinée Equatoriale;11327;W00;175487424
324;2;201502;30022000;France;233;W00;307343
324;2;201502;85176900;Afrique du Sud;300;W00;4744101
324;2;201502;84314300;Afrique du Sud;20;W00;8484143
324;2;201502;36030000;France;6;W00;8572368
324;2;201502;98010000;Maroc;544;W00;2499994
324;2;201502;26011190;Chine;61;W00;2499995
324;2;201502;90268000;Afrique du Sud;5;W00;707012
324;2;201502;72179090;Chine;26307;W00;305429141
324;2;201502;41069200;Etats-Unis;219;W00;20000094
324;2;201502;84679900;Chine;4560;W00;579517929
324;2;201502;90158000;Pays-bas;100;W00;453017875
324;2;201502;18010019;Allemagne;50400;W00;360000000
324;2;201502;84314900;France;28;W00;59787622
324;2;201502;36030000;Sierra Leone;125;W00;12820598
324;2;201502;98010000;Egypte;210;W00;372962840
324;2;201502;84669400;Taïwan, Province de Chine;11969;W00;31311067
324;2;201502;90329000;Etats-Unis;236;W00;112639556
324;2;201502;87029020;Sierra Leone;12000;W00;21450000
324;2;201502;87029020;Sierra Leone;3000;W00;7150000
324;2;201502;26011110;Etats-Unis;1;W00;35351
324;2;201502;39241000;Mali;15983;W00;149855204
324;2;201502;84295100;Mali;38000;W00;3981767803
324;2;201502;18010012;Allemagne;125000;W00;125000000
324;2;201502;40012900;Espagne;90840;W00;1022208350
324;2;201502;39232900;Libéria;39037;W00;335718135
324;2;201502;40012900;Pologne;45420;W00;511104175
324;2;201502;39232900;Libéria;38275;W00;324788457
324;2;201502;39174090;Mali;3383;W00;36079983
324;2;201502;39172390;Mali;40885;W00;316504526
324;2;201502;73261900;Inde;50000;W00;200000000
324;2;201502;39232900;Libéria;39360;W00;353964678
324;2;201502;39249010;Libéria;1180;W00;10929679
324;2;201502;40012900;Singapour;22710;W00;224542682
324;2;201502;40012900;Allemagne;45420;W00;511104175
324;2;201502;40012900;France;45420;W00;511104175
324;2;201502;44092900;Chine;166017;W00;576000000
324;2;201502;9011127;Pays-bas;99000;W00;500000000
324;2;201502;39232900;Libéria;38800;W00;356300235
324;2;201502;84295100;Sierra Leone;15000;W00;127262142
324;2;201502;9011127;Pays-bas;19800;W00;100000000
324;2;201502;9011127;Pays-bas;138600;W00;700000000
324;2;201502;73218100;Mali;9300;W00;964424653
324;2;201502;94051000;Mali;14094;W00;1970626590
324;2;201502;87112099;Mali;500;W00;20874045
324;2;201502;18010019;Espagne;182400;W00;1440000000
324;2;201502;32061100;Mali;4992;W00;81978066
324;2;201502;39251000;Mali;5180;W00;319274789
324;2;201502;44092900;Espagne;54000;W00;173000000
324;2;201502;98010000;France;2200;W00;157824602
324;2;201502;40012900;Malaisie;113550;W00;1122713409
324;2;201502;9011127;Pays-bas;99000;W00;500000000
324;2;201502;3021900;Danemark;7000;W00;260000000
324;2;201502;3034900;Corée, Rép. Populaire Démocratique;24000;W00;300000000
324;2;201502;39241000;Niger;11400;W00;138400000
324;2;201502;48173000;Mali;4195;W00;14533985
324;2;201502;3031900;Corée, République de;20000;W00;37500000
324;2;201502;44072800;Turquie;132000;W00;460800000
324;2;201502;39241000;Mali;16811;W00;150907373
324;2;201502;39249010;Mali;16590;W00;157454159
324;2;201502;40012900;France;90840;W00;1022208350
324;2;201502;3034900;Corée, République de;15000;W00;300000000
324;2;201502;40012900;France;113550;W00;1277760438
324;2;201502;72042900;Taïwan, Province de Chine;19000;W00;20801058
324;2;201502;18010012;Allemagne;300000;W00;300000000
324;2;201503;18010012;Allemagne;400000;W00;200000000
324;2;201503;10084000;Angola;14000;W00;37500000
324;2;201503;39249010;Mali;7478;W00;78130654
324;2;201503;39241000;Mali;24234;W00;229692360
324;2;201503;39241000;Mali;15632;W00;147988973
324;2;201503;94037090;Mali;1127;W00;9842191
324;2;201503;3025900;Corée, République de;24500;W00;300000000
324;2;201503;72042900;Taïwan, Province de Chine;19000;W00;20801058
324;2;201503;39241000;Libéria;5488;W00;50922451
324;2;201503;39249010;Libéria;12180;W00;116620952
324;2;201503;76042100;Côte d'Ivoire;23867;W00;121811100
324;2;201503;48196000;Espagne;34081;W00;110209117
324;2;201503;52010090;France;94496;W00;892631029
324;2;201503;39241000;Mali;11909;W00;113632883
324;2;201503;3021900;Corée, Rép. Populaire Démocratique;75000;W00;1500000000
324;2;201503;39232900;Libéria;34640;W00;292245383
324;2;201503;9011127;Pays-bas;79200;W00;400000000
324;2;201503;72042900;Inde;200;W00;12500000
324;2;201503;39249010;Mali;17106;W00;164590709
324;2;201503;72042100;Inde;70000;W00;180000000
324;2;201503;98010000;Libéria;2000;W00;72986170
324;2;201503;18010019;Belgique;276480;W00;2160000000
324;2;201503;23023000;Sénégal;210000;W00;136500000
324;2;201503;40012900;Espagne;136260;W00;1533312525
324;2;201503;40012900;Allemagne;136260;W00;1533312525
324;2;201503;18010012;Allemagne;200000;W00;100000000
324;2;201503;10089000;Inde;140000;W00;1120000000
324;2;201503;23023000;Sénégal;210000;W00;210000000
324;2;201503;40012900;Italie;90840;W00;1022208350
324;2;201503;18010019;Belgique;276480;W00;2160000000
324;2;201503;39241000;Libéria;8424;W00;81798520
324;2;201503;10089000;Turquie;125000;W00;800000000
324;2;201503;9011127;Pays-bas;118800;W00;600000000
324;2;201503;39241000;Mali;21854;W00;203969525
324;2;201503;39249010;Mali;9089;W00;85595093
324;2;201503;94037090;Mali;1180;W00;9852658
324;2;201503;40012900;France;45420;W00;511104175
324;2;201503;3034900;Corée, Rép. Populaire Démocratique;24000;W00;300000000
324;2;201503;39249010;Mali;15274;W00;151114814
324;2;201503;39249010;Libéria;12565;W00;120828604
324;2;201503;85081900;Côte d'Ivoire;40;W00;4231331
324;2;201503;3054900;Etats-Unis;15000;W00;400000000
324;2;201503;84242000;Côte d'Ivoire;215;W00;22656190
324;2;201503;63072000;Côte d'Ivoire;24;W00;2487802
324;2;201503;39262000;Côte d'Ivoire;230;W00;24412121
324;2;201503;40092100;Côte d'Ivoire;2046;W00;215445255
324;2;201503;73071190;Côte d'Ivoire;1871;W00;196920658
324;2;201503;65061000;Côte d'Ivoire;44;W00;4635966
324;2;201503;44092900;Algérie;100800;W00;120000000
324;2;201503;63079000;Côte d'Ivoire;404;W00;42554870
324;2;201503;84331900;Côte d'Ivoire;87;W00;9109153
324;2;201503;85021190;Côte d'Ivoire;464;W00;48887285
324;2;201503;84629100;Côte d'Ivoire;47;W00;4936896
324;2;201503;84672900;Côte d'Ivoire;298;W00;31364944
324;2;201503;40012900;France;45420;W00;511104175
324;2;201503;68042200;Côte d'Ivoire;101;W00;10580045
324;2;201503;52085210;Chine;13410;W00;427952948
324;2;201503;44092900;Belgique;305760;W00;360000000
324;2;201503;98010000;France;2200;W00;45603003
324;2;201503;3034900;Corée, Rép. Populaire Démocratique;24000;W00;300000000
324;2;201503;12072900;Mali;20500;W00;7175000
324;2;201503;18010012;Allemagne;250000;W00;250000000
324;2;201503;87168090;Côte d'Ivoire;73;W00;7706371
324;2;201503;40012900;Italie;45420;W00;511104175
324;2;201503;40012900;Espagne;68130;W00;766656263
324;2;201503;90158000;Chine;173;W00;6181760
324;2;201503;40012900;France;90840;W00;1022208350
324;2;201503;73269090;Côte d'Ivoire;15;W00;1538566
324;2;201503;82060000;Côte d'Ivoire;323;W00;34026589
324;2;201503;84138100;Côte d'Ivoire;18;W00;1866392
324;2;201503;84261900;Côte d'Ivoire;10;W00;2408248
324;2;201503;94016900;Côte d'Ivoire;2;W00;309656
324;2;201503;94036000;Côte d'Ivoire;12;W00;1238622
324;2;201503;84254900;Côte d'Ivoire;23;W00;2408248
324;2;201503;98010000;Côte d'Ivoire;186;W00;19624000
324;2;201503;9011127;Pays-bas;79200;W00;400000000
324;2;201503;18010012;Allemagne;300000;W00;150000000
324;2;201503;8013100;Emirats Arabes Unis;250000;W00;960000000
324;2;201503;3034900;Corée, République de;69300;W00;112500000
324;2;201503;72042900;Taïwan, Province de Chine;18500;W00;20253662
324;2;201503;39241000;Mali;12150;W00;154600000
324;2;201503;44081000;Espagne;46600;W00;42565534
324;2;201503;18010019;Inde;100800;W00;720000000
324;2;201503;94042900;Côte d'Ivoire;16;W00;1689030
324;2;201503;64034090;Côte d'Ivoire;916;W00;96365242
324;2;201503;94037090;Mali;1033;W00;8768320
324;2;201503;26060000;Irlande;64966000;W00;15497279374
324;2;201503;26060000;Espagne;59001000;W00;14074361671
324;2;201503;27101230;France;728069;W00;2619368949
324;2;201503;84314900;Mali;925;W00;32423813
324;2;201503;27101921;Pays-bas;40000;W00;142986248
324;2;201503;84314300;Mali;86;W00;36666648
324;2;201503;27101921;Pays-bas;20000;W00;71493124
324;2;201503;27101921;Pays-bas;40000;W00;142986248
324;2;201503;27101921;Pays-bas;40000;W00;142986248
324;2;201503;27101921;Pays-bas;40000;W00;142986248
324;2;201503;26060000;Etats-Unis;40000000;W00;9541778391
324;2;201503;27101921;Pays-bas;12000;W00;42897318
324;2;201503;26060000;Inde;61673000;W00;14711752468
324;2;201503;26060000;Espagne;63343000;W00;15110121716
324;2;201503;26060000;Inde;57026000;W00;13603236363
324;2;201503;26060000;Allemagne;70241000;W00;16755601399
324;2;201503;26060000;Etats-Unis;49860000;W00;11893826765
324;2;201503;26060000;Canada;60429000;W00;14415003160
324;2;201503;26060000;Etats-Unis;48806000;W00;11642400904
324;2;201503;26060000;Allemagne;65466000;W00;15616551604
324;2;201503;26060000;Etats-Unis;44491000;W00;10613081560
324;2;201503;84314300;Mali;15;W00;10016958
324;2;201503;84314300;Mali;49;W00;12053921
324;2;201503;84314900;Mali;817;W00;4539334
324;2;201503;22029010;Afrique du Sud;8;W00;152833
324;2;201503;40012900;Italie;90840;W00;1022208350
324;2;201503;27101919;Mali;602;W00;39743055
324;2;201503;73042200;Mali;1460;W00;96406348
324;2;201503;27101921;Pays-bas;40000;W00;142986248
324;2;201503;39251000;Mali;500;W00;11775720
324;2;201503;27101921;Pays-bas;40000;W00;142986248
324;2;201503;27101921;Pays-bas;10000;W00;35746562
324;2;201503;84314300;Mali;438;W00;28938832
324;2;201503;85030000;Etats-Unis;1148;W00;5567858800
324;2;201503;27101921;Pays-bas;20000;W00;71493124
324;2;201503;12072900;Mali;20300;W00;7105000
324;2;201503;12072900;Mali;21600;W00;7560000
324;2;201503;12072900;Mali;22400;W00;7840000
324;2;201503;8029000;Mali;25000;W00;75000000
324;2;201503;12072900;Mali;47420;W00;45049000
324;2;201503;84314300;Mali;67;W00;37240715
324;2;201503;27101921;Pays-bas;40000;W00;142986248
324;2;201503;27101921;Pays-bas;14000;W00;50044465
324;2;201503;12072900;Mali;21600;W00;7525000
324;2;201503;9011127;Pays-bas;79200;W00;400000000
324;2;201503;9011127;Pays-bas;39600;W00;200000000
324;2;201503;94037090;Mali;1033;W00;8937524
324;2;201503;39249010;Mali;17046;W00;173515773
324;2;201503;39241000;Mali;10169;W00;98470175
324;2;201503;72042100;Inde;184;W00;2919447
324;2;201503;39249010;Libéria;1834;W00;16896298
324;2;201503;3044900;Chine;25000;W00;1500000000
324;2;201503;3031900;Corée, République de;20000;W00;300000000
324;2;201503;26060000;Espagne;65038000;W00;15514454575
324;2;201503;72042900;Inde;200;W00;12500000
324;2;201503;39232900;Guinée-Bissau;34149;W00;312081199
324;2;201503;3031900;Corée, République de;24000;W00;37500000
324;2;201503;39249010;Libéria;2435;W00;22352015
324;2;201503;20099090;Sierra Leone;63695;W00;313776303
324;2;201503;39232900;Libéria;39775;W00;348746167
324;2;201503;3044900;Chine;25000;W00;1500000000
324;2;201503;9012110;Inde;18000;W00;600000000
324;2;201503;20099090;Sierra Leone;21533;W00;94294482
324;2;201503;3021900;Chine;400000;W00;1200000000
324;2;201503;3021900;Vietnam;400000;W00;960000000
324;2;201503;27101939;Mali;30096;W00;300000000
324;2;201503;39172290;Sierra Leone;210;W00;5810000
324;2;201503;18010019;Allemagne;147600;W00;1080000000
324;2;201503;90328900;Etats-Unis;35;W00;1098919500
324;2;201503;26060000;Irlande;62596000;W00;14931929004
324;2;201503;26060000;Espagne;61944000;W00;14776398017
324;2;201503;26060000;Allemagne;60134000;W00;14344632544
324;2;201503;26060000;Irlande;62326000;W00;14867522000
324;2;201503;26060000;Irlande;60808000;W00;14505411510
324;2;201503;83091010;Sierra Leone;350;W00;10867780
324;2;201503;1041090;Sierra Leone;1250;W00;2500000
324;2;201503;3034900;Corée, République de;24700;W00;37500000
324;2;201503;85030000;Belgique;500;W00;2199242100
324;2;201503;3034900;Corée, République de;24700;W00;37500000
324;2;201503;26060000;Allemagne;61750000;W00;14730120391
324;2;201503;73170010;Sierra Leone;420;W00;5670000
324;2;201503;84314900;Belgique;781;W00;580398757
324;2;201503;18010012;Allemagne;175000;W00;175000000
324;2;201503;3021900;Chine;30000;W00;7200000000
324;2;201503;18010019;Allemagne;246000;W00;1800000000
324;2;201503;18010019;Allemagne;246000;W00;1800000000
324;2;201503;23023000;Sénégal;210000;W00;210000000
324;2;201503;85030000;Etats-Unis;50;W00;241762290
324;2;201503;1029000;Sierra Leone;2500;W00;18750000
324;2;201503;44092900;Belgique;201600;W00;294280237
324;2;201503;39241000;Libéria;16935;W00;53459450
324;2;201503;72042900;Inde;200;W00;12500000
324;2;201503;84314900;Tchad;280;W00;12618741
324;2;201503;84089000;Mali;250;W00;16613116
324;2;201503;72043000;Inde;144000;W00;58891081
324;2;201503;40012900;Italie;136260;W00;1533312525
324;2;201503;40012900;France;68130;W00;766656263
324;2;201503;36020010;Libéria;50000;W00;1557479625
324;2;201503;25087000;Etats-Unis;14;W00;7299
324;2;201503;3036900;Corée, République de;24000;W00;37500000
324;2;201503;18010019;Allemagne;73800;W00;540000000
324;2;201503;72042100;Inde;250000;W00;200000000
324;2;201503;3031900;Corée, République de;30000;W00;75000000
324;2;201503;27101939;Sierra Leone;9405;W00;190493904
324;2;201503;27101939;Sierra Leone;7682;W00;260786884
324;2;201503;39241000;Mali;10950;W00;133600000
